Con1	S1_1	S2_4	Con2	S2_2	S2_3	S5_1	E4_1	E4_3	S4_4	E5_2	N3_3	E4_2	E3_1	N3_2	S4_1	E3_4	E7_4	E5_3	E7_3	N6_4	N6_3	N3_1	S6_3	S5_3	E5_1	Con4	E3_2	E7_2	S6_4	S7_4	S4_3	S7_1	S1_2	S6_1	S1_4	S7_3	S5_4	N6_2
name124	0	0	3.25860271115746e-05	0	0	0	0	0	0	0	0	6.51720542231491e-05	0	0	0.000228102189781022	0	0	0	0	0	0	0	3.25860271115746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
name125	3.25860271115746e-05	3.25860271115746e-05	0.00107533889468196	3.25860271115746e-05	0.000260688216892596	9.77580813347237e-05	6.51720542231491e-05	0.000228102189781022	0	0	0.000521376433785193	0.00316084462982273	0	0	0.00234619395203337	3.25860271115746e-05	0	0.000162930135557873	0.000325860271115746	0	0.000260688216892596	6.51720542231491e-05	0.00172705943691345	6.51720542231491e-05	0.000782064650677789	0.000195516162669447	6.51720542231491e-05	0.00035844629822732	0.000130344108446298	0	0.000228102189781022	3.25860271115746e-05	0.000586548488008342	0	3.25860271115746e-05	0.000651720542231491	0.000391032325338895	0	0
name126	0.00303050052137643	0.00795099061522419	0.00465980187695516	0.0101342544316997	0.00557221063607925	0.0245046923879041	0.0076903023983316	0.0019225755995829	0.0305656934306569	0.00127085505735141	0.0155761209593326	0.00573514077163712	0.000423618352450469	0.00622393117831074	0.0104601147028154	0.00710375391032325	0.0436001042752868	0.00136861313868613	0.0248305526590198	0.00941736183524505	0.00410583941605839	0.00540928050052138	0.0057677267987487	0.00140119916579771	0.00309567257559958	0.0129040667361835	0.0183133472367049	0.0120894160583942	0.0301420750782065	0.021213503649635	0.000456204379562044	0.000195516162669447	0.0033237747653806	0.0132625130344108	0.0290015641293014	0.013327685088634	0.000423618352450469	0.0190954118873827	0.00211809176225235
name127	0.292948383733055	0.0332051616266945	0.00469238790406674	0.0926094890510949	0.010264598540146	0.0527893639207508	0.0486509384775808	0.00420359749739312	0.056145724713243	0.00566996871741397	0.0247327945776851	0.0109814911366006	0.00648461939520334	0.00250912408759124	0.00710375391032325	0.00775547445255474	0.0649113660062565	0.0038451511991658	0.0263946819603754	0.0134254431699687	0.00263946819603754	0.00286757038581856	0.00475755995828989	0.000553962460896767	0.015087330552659	0.0160649113660063	0.157032064650678	0.0116657977059437	0.0146962982273201	0.0151850886339937	0.338601407716371	0.000195516162669447	0.0368222106360792	0.0567648592283629	0.0241462460896767	0.0137513034410845	0.217967935349322	0.0639011991657977	0.00511600625651721
name128	3.25860271115746e-05	0.000260688216892596	6.51720542231491e-05	0.000228102189781022	0.000162930135557873	0.000130344108446298	0.000130344108446298	0.000130344108446298	3.25860271115746e-05	6.51720542231491e-05	0	0	3.25860271115746e-05	0	3.25860271115746e-05	6.51720542231491e-05	0	0.000130344108446298	6.51720542231491e-05	3.25860271115746e-05	0	0	0	0	0.000162930135557873	3.25860271115746e-05	3.25860271115746e-05	0	3.25860271115746e-05	0.000130344108446298	0.000130344108446298	3.25860271115746e-05	0.000260688216892596	6.51720542231491e-05	0	0	9.77580813347237e-05	3.25860271115746e-05	0
name129	0.0122849322210636	0.00472497393117831	0.0185740354535975	0.087851929092805	0.000912408759124088	0.00596324296141814	0.00967805005213764	0.00544186652763295	0.0020529197080292	0.000944994786235662	0.0178245568300313	0.0244069343065693	0.000130344108446298	0	0.0320972367049009	0.00377997914494265	0.00149895724713243	0.0169447340980188	0.00954770594369135	0.00231360792492179	0.00319343065693431	0.00117309697601668	0.0368873826903024	0.00488790406673618	0.129822732012513	0.00580031282586027	0.0230383211678832	0.00221584984358707	0.00296532846715328	0.0038451511991658	0.0238529718456726	0.000195516162669447	0.052463503649635	0.000782064650677789	0.000847236704900939	0.0140119916579771	0.014631126173097	0.00668013555787278	0.000423618352450469
name130	0	0	0	0	0	0	0	0	3.25860271115746e-05	0	0	0	0	0	3.25860271115746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
name131	3.25860271115746e-05	0.000228102189781022	0.000162930135557873	9.77580813347237e-05	0.000456204379562044	0.000260688216892596	6.51720542231491e-05	0.00231360792492179	0.000195516162669447	0	0.00143378519290928	6.51720542231491e-05	0	0.000488790406673618	9.77580813347237e-05	0.000293274244004171	0.000162930135557873	0.000684306569343066	0.000586548488008342	0.000684306569343066	0.000325860271115746	0	0.000423618352450469	9.77580813347237e-05	3.25860271115746e-05	0.000651720542231491	6.51720542231491e-05	0.000553962460896767	0.000293274244004171	9.77580813347237e-05	0	9.77580813347237e-05	0	9.77580813347237e-05	9.77580813347237e-05	0.000423618352450469	0	0.000228102189781022	0
name132	0.0108837330552659	0.0728623566214807	0.0574165797705944	0.0116657977059437	0.0380278936392075	0.0233967674661105	0.0507364442127216	0.03538842544317	0.00690823774765381	0.0320320646506778	0.0203662669447341	0.00518117831074035	0.00889598540145985	0.00316084462982273	0.00527893639207508	0.0297510427528676	0.00795099061522419	0.0215719499478624	0.0242440041710115	0.0210179874869656	0.0326837851929093	0.0633472367049009	0.0118613138686131	0.0395920229405631	0.0326837851929093	0.0285453597497393	0.0121545881126173	0.00361704900938478	0.0071689259645464	0.039135818561001	0.00417101147028154	0.0122197601668405	0.00426876955161627	0.0608381126173097	0.0206269551616267	0.0359423879040667	0.0021832638164755	0.0160974973931178	0.108576642335766
name133	0.00263946819603754	0.000912408759124088	0.00188998957247132	0.00267205422314911	0.00169447340980188	0.00312825860271116	0.00273722627737226	0.00286757038581856	0.000423618352450469	0.000391032325338895	0.00133602711157456	0.000521376433785193	0.000130344108446298	9.77580813347237e-05	0.000521376433785193	0.00185740354535975	0.000488790406673618	0.000260688216892596	0.00188998957247132	0.000619134515119917	0.00035844629822732	0.000195516162669447	0.00107533889468196	0.000228102189781022	0.00508342022940563	0.000782064650677789	0.00338894681960375	0.000260688216892596	0.000553962460896767	0.000293274244004171	6.51720542231491e-05	0	0.000162930135557873	0.00123826903023983	0.000488790406673618	0.00143378519290928	9.77580813347237e-05	0.00430135557872784	0.000260688216892596
name134	0	0	0	0	0	0	0	3.25860271115746e-05	0	0	0	0	3.25860271115746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25860271115746e-05	0	0	9.77580813347237e-05	0	0	0	0
name135	3.25860271115746e-05	3.25860271115746e-05	3.25860271115746e-05	0	0	0	0	0	0	0	0	0.0238529718456726	0	6.51720542231491e-05	0.00599582898852972	0	0	0	0	0	0	0	0.000195516162669447	0	0	0	3.25860271115746e-05	0.000228102189781022	3.25860271115746e-05	0	0.00156412930135558	0	0.00254171011470282	0	0	0.000162930135557873	0.00492049009384776	3.25860271115746e-05	3.25860271115746e-05
name136	0.021213503649635	0.0017922314911366	0.00136861313868613	0.00446428571428571	0.00361704900938478	0.00293274244004171	0.00876564129301356	0.00348670490093848	0.000260688216892596	0.00035844629822732	0.00374739311783107	0.00879822732012513	6.51720542231491e-05	0.0102320125130344	0.00954770594369135	0.00133602711157456	0.000293274244004171	9.77580813347237e-05	0.00687565172054223	0.000423618352450469	0.000879822732012513	3.25860271115746e-05	0.0090915015641293	0.00143378519290928	0.00830943691345151	0.00834202294056309	0.010720802919708	0.0057677267987487	0.00377997914494265	0.00224843587069864	0.00583289885297185	0.000749478623566215	0.0243417622523462	0.00501824817518248	0.000521376433785193	0.0090915015641293	0.0287734619395203	0.00306308654848801	6.51720542231491e-05
name137	0.00188998957247132	0	6.51720542231491e-05	0.00508342022940563	0.00387773722627737	0.000944994786235662	0	0	0	0	0	0	0	0	3.25860271115746e-05	0	0	0	0	0	0	0	0	0.000684306569343066	0	0.00140119916579771	0.000879822732012513	0	0	0.0020529197080292	0.00290015641293014	0	0.00492049009384776	0	0.000260688216892596	0	0.00540928050052138	3.25860271115746e-05	0
name138	0	6.51720542231491e-05	0.000912408759124088	0.000814650677789364	0.000130344108446298	0	0	3.25860271115746e-05	0	0	0	0.00237877997914494	9.77580813347237e-05	0	0.00188998957247132	3.25860271115746e-05	3.25860271115746e-05	0	9.77580813347237e-05	3.25860271115746e-05	0.000391032325338895	3.25860271115746e-05	0.00169447340980188	3.25860271115746e-05	0.000488790406673618	3.25860271115746e-05	0.000391032325338895	0	0	6.51720542231491e-05	6.51720542231491e-05	0	6.51720542231491e-05	0.000228102189781022	0	0.00035844629822732	6.51720542231491e-05	3.25860271115746e-05	0
name139	0.000228102189781022	0	9.77580813347237e-05	6.51720542231491e-05	0	0	0	0	0	0	0	0.000162930135557873	0	0	0.000293274244004171	0	0	0	0	0	0	0	0.000162930135557873	0	0	0	6.51720542231491e-05	0	0	0	0	0	0	3.25860271115746e-05	0	0	0	0	0
name140	3.25860271115746e-05	0	3.25860271115746e-05	0	0.000228102189781022	0	0	0	0	0	0	0.000260688216892596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51720542231491e-05	0	0	0	0.000130344108446298	0	6.51720542231491e-05	0	0	3.25860271115746e-05	0.000586548488008342	0	0
name141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25860271115746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
name142	0	0	0	0	0	0	6.51720542231491e-05	0	0	0	0	6.51720542231491e-05	0	0	0	0	0	0	0	0	0	0	6.51720542231491e-05	0	0.000130344108446298	0	6.51720542231491e-05	0	0	0	9.77580813347237e-05	0	0	0	0	3.25860271115746e-05	3.25860271115746e-05	3.25860271115746e-05	0
name143	0	0	3.25860271115746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51720542231491e-05	0	0	0	0	0	0	0	0	3.25860271115746e-05	0	0	3.25860271115746e-05	3.25860271115746e-05	0	0	0	0	0	3.25860271115746e-05	0	9.77580813347237e-05
name144	0	0.000130344108446298	0.00110792492179353	0.000260688216892596	0.000391032325338895	3.25860271115746e-05	0.000195516162669447	0.000162930135557873	3.25860271115746e-05	9.77580813347237e-05	0.000977580813347237	0.00110792492179353	3.25860271115746e-05	0	0.0017922314911366	0.000130344108446298	9.77580813347237e-05	0	0.000423618352450469	0	0.000456204379562044	3.25860271115746e-05	0.00123826903023983	6.51720542231491e-05	0.000293274244004171	0.000521376433785193	0.000391032325338895	0.000162930135557873	3.25860271115746e-05	9.77580813347237e-05	0.000162930135557873	6.51720542231491e-05	0.000195516162669447	3.25860271115746e-05	3.25860271115746e-05	0.000847236704900939	9.77580813347237e-05	3.25860271115746e-05	0
name145	0	0	0	0	0	0	0	3.25860271115746e-05	3.25860271115746e-05	0	0	6.51720542231491e-05	0	0	0	0	0	0	0	0	0	0	3.25860271115746e-05	3.25860271115746e-05	0	0	3.25860271115746e-05	0	0	0	0.000162930135557873	0	0	0	0	0	3.25860271115746e-05	0	0
name147	0.001531543274244	0.000586548488008342	0.000130344108446298	0.00208550573514077	9.77580813347237e-05	0.000260688216892596	0.000130344108446298	0.000651720542231491	0.000195516162669447	0.00114051094890511	0.000488790406673618	0.000130344108446298	0.000456204379562044	0.000228102189781022	0.000391032325338895	0.00071689259645464	0.00188998957247132	0.000944994786235662	0.00127085505735141	0.000260688216892596	0.000391032325338895	3.25860271115746e-05	0.00035844629822732	0.00198774765380605	9.77580813347237e-05	0.00120568300312826	0.000749478623566215	0.000228102189781022	0.000195516162669447	0.000879822732012513	0.000228102189781022	0.00035844629822732	0.000912408759124088	9.77580813347237e-05	0.00117309697601668	0.000130344108446298	0.000456204379562044	0.000162930135557873	0.000260688216892596
name148	0.00866788321167883	0.0034541188738269	0.000195516162669447	0.00446428571428571	0.0480643899895725	0.0197797184567258	0.0370177267987487	0.0165537017726799	0.00364963503649635	0.00521376433785193	0.000228102189781022	0.00156412930135558	0.0052463503649635	0.00071689259645464	0.000162930135557873	0.00462721584984359	0.00244395203336809	0.000195516162669447	0.00407325338894682	0.00071689259645464	3.25860271115746e-05	0.000162930135557873	6.51720542231491e-05	0.00338894681960375	0.0199752346193952	0.0137187174139729	0.00609358706986444	0.00267205422314911	0.00280239833159541	0.000553962460896767	0.00840719499478624	0.0114376955161627	0.00391032325338895	0.00984098018769552	0.000879822732012513	0.00263946819603754	0.00606100104275287	0.00645203336809176	6.51720542231491e-05
name151	0	0	6.51720542231491e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
name152	3.25860271115746e-05	0	6.51720542231491e-05	6.51720542231491e-05	3.25860271115746e-05	0	6.51720542231491e-05	0	0	3.25860271115746e-05	3.25860271115746e-05	0.000228102189781022	3.25860271115746e-05	0	0.000260688216892596	3.25860271115746e-05	0	0	6.51720542231491e-05	0	3.25860271115746e-05	0	0.000293274244004171	3.25860271115746e-05	3.25860271115746e-05	0	0	0	0	3.25860271115746e-05	0	0	3.25860271115746e-05	6.51720542231491e-05	0	0.000260688216892596	0	0	0
name153	0	0	0	0	0	3.25860271115746e-05	0	0	0	0	0	0	0	0	6.51720542231491e-05	0	0	0	0	0	0	0	0.000228102189781022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
name154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51720542231491e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
name155	0	0	0	0	0	0	0	0	0	3.25860271115746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25860271115746e-05	0	0	0	0	0	0	0
name156	0.000782064650677789	0.00325860271115746	0.0132625130344108	0.00391032325338895	0.00140119916579771	0.00107533889468196	0.00215067778936392	0.00335636079249218	0.000619134515119917	0.00104275286757039	0.00224843587069864	0.016846976016684	0.000195516162669447	0.000228102189781022	0.0366918665276329	0.00306308654848801	0.000619134515119917	0.000293274244004171	0.00172705943691345	0.000260688216892596	0.00648461939520334	0.000260688216892596	0.0332051616266945	0.00290015641293014	0.00488790406673618	0.00123826903023983	0.00316084462982273	0.000553962460896767	0.000553962460896767	0.00244395203336809	9.77580813347237e-05	0.000162930135557873	0.000586548488008342	0.000228102189781022	0.00071689259645464	0.00726668404588113	9.77580813347237e-05	0.000586548488008342	6.51720542231491e-05
name159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25860271115746e-05	0	0	0	0	0	0	0	0	0
name160	0	0	0	0	0	0	0	0	0	0	0	0	6.51720542231491e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
name161	0.0270138164754953	0.130572210636079	0.0836483315954119	0.0460440563086549	0.0747197601668405	0.0586874348279458	0.0387122002085506	0.0396246089676747	0.0305005213764338	0.00342153284671533	0.0582964025026069	0.0104601147028154	0.0466306047966632	0.0396246089676747	0.00866788321167883	0.0224517726798749	0.033009645464025	0.0206921272158498	0.0380278936392075	0.0397875391032325	0.0778806047966632	0.0877867570385819	0.0155435349322211	0.0121545881126173	0.0176290406673618	0.0770007820646507	0.0386144421272158	0.0286757038581856	0.0526590198123045	0.0242440041710115	0.00580031282586027	0.0159671532846715	0.00677789363920751	0.125195516162669	0.0212460896767466	0.11506126173097	0.00531152241918665	0.0315106882168926	0.0719173618352451
name162	0.00130344108446298	0.000260688216892596	9.77580813347237e-05	0.0039754953076121	0	3.25860271115746e-05	0.000195516162669447	3.25860271115746e-05	0	6.51720542231491e-05	9.77580813347237e-05	0.000782064650677789	0	0.000162930135557873	0.00208550573514077	0.000195516162669447	0	3.25860271115746e-05	0	0	0.00071689259645464	9.77580813347237e-05	0.000814650677789364	0.000130344108446298	9.77580813347237e-05	0.000521376433785193	0.000488790406673618	0	0	0.00035844629822732	3.25860271115746e-05	0	0.000553962460896767	6.51720542231491e-05	6.51720542231491e-05	0.000423618352450469	6.51720542231491e-05	0.000325860271115746	0
name163	0.000977580813347237	0	0.000130344108446298	0.000814650677789364	0	0.000586548488008342	0	0	0	0	0	0.000553962460896767	0	6.51720542231491e-05	0.000391032325338895	0	0	0	0	0	0.000423618352450469	0	0.00123826903023983	0	0.000162930135557873	0	0.001531543274244	6.51720542231491e-05	0.000195516162669447	0	0	0	0.00306308654848801	0	0	0.000553962460896767	0	0.000260688216892596	0
name165	0	0	0	0	0	0	6.51720542231491e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25860271115746e-05	0	0	0	3.25860271115746e-05	0
name166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25860271115746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
name167	0.0019225755995829	0.00195516162669447	0.00130344108446298	0.000619134515119917	0.0158368091762252	0.00752737226277372	0.0254496871741397	0.000293274244004171	9.77580813347237e-05	0.00123826903023983	0.00583289885297185	6.51720542231491e-05	0.000293274244004171	0.000553962460896767	6.51720542231491e-05	0.000325860271115746	0.00162930135557873	0	0.000195516162669447	0	0.000228102189781022	0	0	0	0.0106882168925965	0.00674530761209593	0.000619134515119917	0.000391032325338895	0	0	0.00368222106360792	0.00035844629822732	0.00107533889468196	0.00221584984358707	6.51720542231491e-05	0.000847236704900939	0.00342153284671533	0.00586548488008342	6.51720542231491e-05
name168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25860271115746e-05	0	0	0	0	3.25860271115746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25860271115746e-05	0	0	0	0
name169	0.0038451511991658	0.0129040667361835	0.109912669447341	0.0115028675703858	0.00316084462982273	0.00446428571428571	0.011568039624609	0.0110466631908238	0.00479014598540146	0.00977580813347237	0.0121871741397289	0.0405696037539103	0.00958029197080292	0.000814650677789364	0.107436131386861	0.0287408759124088	0.00879822732012513	0.0037148070907195	0.0113725234619395	0.00234619395203337	0.0299139728884254	0.00169447340980188	0.114800573514077	0.00951511991657977	0.0293274244004171	0.00237877997914494	0.00765771637122002	0.0038451511991658	0.00276981230448384	0.00928701772679875	0.00707116788321168	0.0037148070907195	0.0135883733055266	0.00391032325338895	0.00677789363920751	0.0244721063607925	0.00694082377476538	0.0126107924921794	0.00250912408759124
name170	0.00133602711157456	0.00267205422314911	0.000586548488008342	0.0019225755995829	0.000814650677789364	0.000488790406673618	0.00215067778936392	0.00263946819603754	0.001531543274244	0.00136861313868613	0.000912408759124088	0.00417101147028154	0.000977580813347237	6.51720542231491e-05	0.000782064650677789	0.00169447340980188	0.00241136600625652	0.000260688216892596	0.00202033368091762	0.000749478623566215	0.00117309697601668	9.77580813347237e-05	0.0019225755995829	0.000782064650677789	0.001531543274244	0.000879822732012513	0.000814650677789364	0.000195516162669447	0.000162930135557873	0.00319343065693431	0.0019225755995829	0.00136861313868613	0.000651720542231491	0.00276981230448384	0.000456204379562044	0.00465980187695516	0.000684306569343066	0.00276981230448384	0.000325860271115746
name172	0.000391032325338895	0.00035844629822732	0.00544186652763295	0.00276981230448384	0.00208550573514077	0.0016618873826903	0.00162930135557873	0.00182481751824818	0.000488790406673618	0.001531543274244	0.00443169968717414	0.00739702815432742	0.00035844629822732	0.00035844629822732	0.00622393117831074	0.00391032325338895	0.000749478623566215	0.000944994786235662	0.00162930135557873	0.000586548488008342	0.0021832638164755	0.000228102189781022	0.00782064650677789	0.000651720542231491	0.00488790406673618	0.00130344108446298	0.00198774765380605	0.000814650677789364	0.00133602711157456	0.000651720542231491	0.00270464025026069	0.000814650677789364	0.00622393117831074	0.00035844629822732	0.000586548488008342	0.00361704900938478	0.0021832638164755	0.00156412930135558	3.25860271115746e-05
name173	6.51720542231491e-05	0	3.25860271115746e-05	0.000130344108446298	0	0.000130344108446298	0	0.00071689259645464	0.000162930135557873	0.000195516162669447	0	0.000130344108446298	6.51720542231491e-05	0.000195516162669447	6.51720542231491e-05	6.51720542231491e-05	0.000651720542231491	0	9.77580813347237e-05	6.51720542231491e-05	3.25860271115746e-05	3.25860271115746e-05	0.000293274244004171	0	0	6.51720542231491e-05	9.77580813347237e-05	3.25860271115746e-05	3.25860271115746e-05	6.51720542231491e-05	0.000130344108446298	9.77580813347237e-05	0.000130344108446298	0.000162930135557873	6.51720542231491e-05	9.77580813347237e-05	9.77580813347237e-05	0.00035844629822732	3.25860271115746e-05
name174	0.000130344108446298	0.0020529197080292	0.00931960375391032	0.000195516162669447	0.00377997914494265	0.00104275286757039	0	6.51720542231491e-05	0.000260688216892596	9.77580813347237e-05	0.000325860271115746	0	0.000130344108446298	9.77580813347237e-05	0	0.000162930135557873	0.000260688216892596	0	0.000814650677789364	0	0.000684306569343066	0.0241788321167883	3.25860271115746e-05	0	0	0.000391032325338895	0.000260688216892596	0	0	0	0	0.00035844629822732	0	0.000619134515119917	0	0.00404066736183525	0	0	0.00293274244004171
name175	0.000586548488008342	0.000684306569343066	0.0070385818561001	0.00195516162669447	0.000553962460896767	0.000553962460896767	0.000651720542231491	0.000782064650677789	0.0017922314911366	0.000782064650677789	0.00469238790406674	0.0106882168925965	0.00120568300312826	9.77580813347237e-05	0.0308263816475495	0.00306308654848801	0.00156412930135558	0.000391032325338895	0.00149895724713243	0.000586548488008342	0.00433394160583942	0.00035844629822732	0.0174986965589155	0.00185740354535975	0.00172705943691345	0.000749478623566215	0.00208550573514077	0.000456204379562044	0.00071689259645464	0.00228102189781022	0.000651720542231491	0.000130344108446298	0.000521376433785193	0.00114051094890511	0.00260688216892596	0.00456204379562044	0.000488790406673618	0.00420359749739312	0.000260688216892596
name176	0.00980839416058394	0.0170750782064651	0.00456204379562044	0.0150547445255474	0.029718456725756	0.0176616266944734	0.0257755474452555	0.010492700729927	0.00658237747653806	0.0213438477580813	0.0287734619395203	0.00254171011470282	0.0237552137643379	0.00977580813347237	0.00433394160583942	0.019225755995829	0.0125782064650678	0.00257429614181439	0.0116657977059437	0.0149569864442127	0.0071689259645464	0.00149895724713243	0.00241136600625652	0.00436652763295099	0.0076903023983316	0.00827685088633994	0.00439911366006257	0.0166840458811262	0.0106882168925965	0.0102320125130344	0.00260688216892596	0.017466110531804	0.00622393117831074	0.0261014077163712	0.0056373826903024	0.00733185610010428	0.00247653806047967	0.008961157455683	0.00280239833159541
name178	0.00114051094890511	0.0573839937434828	0.00765771637122002	0.00501824817518248	0.018378519290928	0.0106230448383733	0.0154783628779979	0.00518117831074035	0.00387773722627737	0.000814650677789364	0.00498566214807091	0.000521376433785193	0.00215067778936392	0.000847236704900939	0.000651720542231491	0.00169447340980188	0.00123826903023983	0.0017922314911366	0.00821167883211679	0.00143378519290928	0.00651720542231491	0.361672314911366	0.00130344108446298	0.0124804483837331	0.0119264859228363	0.00984098018769552	0.00589807090719499	0.000228102189781022	0.000847236704900939	0.00866788321167883	6.51720542231491e-05	0.00117309697601668	0.000162930135557873	0.0310544838373306	0.00615875912408759	0.0289689781021898	6.51720542231491e-05	0.00325860271115746	0.338699165797706
name179	0	0	0	0	0	0	6.51720542231491e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25860271115746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
name181	3.25860271115746e-05	0.000228102189781022	0.000586548488008342	0.000847236704900939	6.51720542231491e-05	3.25860271115746e-05	0.000260688216892596	6.51720542231491e-05	0	9.77580813347237e-05	0.000293274244004171	0.00114051094890511	0	0	0.00162930135557873	0	0	0.000228102189781022	0	3.25860271115746e-05	0.000130344108446298	3.25860271115746e-05	0.000879822732012513	0	0.000847236704900939	3.25860271115746e-05	0.000162930135557873	0	3.25860271115746e-05	0	0.00117309697601668	0	0.00149895724713243	3.25860271115746e-05	3.25860271115746e-05	0.000391032325338895	0.000325860271115746	0	0
name183	3.25860271115746e-05	0.000260688216892596	0	0.000162930135557873	0	0	0.000228102189781022	0.000130344108446298	6.51720542231491e-05	0.000130344108446298	0.000325860271115746	0	0.000162930135557873	0	0	0	0	0.000162930135557873	0	0	0.000130344108446298	6.51720542231491e-05	9.77580813347237e-05	0	0.000195516162669447	0.000782064650677789	3.25860271115746e-05	0	0	0	9.77580813347237e-05	0	0	6.51720542231491e-05	9.77580813347237e-05	0.000651720542231491	6.51720542231491e-05	0	0.000130344108446298
name184	3.25860271115746e-05	3.25860271115746e-05	3.25860271115746e-05	9.77580813347237e-05	6.51720542231491e-05	0	9.77580813347237e-05	0.000293274244004171	0	0	0.000293274244004171	0	0	0	9.77580813347237e-05	0	0.000130344108446298	0	0.000162930135557873	0	0	0	9.77580813347237e-05	0	0	9.77580813347237e-05	0.000228102189781022	0	0	3.25860271115746e-05	0	0	0	0	0	9.77580813347237e-05	0	0	0
name185	0.00035844629822732	9.77580813347237e-05	0.00071689259645464	0.000684306569343066	0	0.000293274244004171	0	0	0	0	0.00361704900938478	3.25860271115746e-05	0	0	0.000488790406673618	0	0	0	9.77580813347237e-05	0	3.25860271115746e-05	0	0.000977580813347237	0.00273722627737226	0	0.00162930135557873	0.000651720542231491	0	0	0.00270464025026069	0	0	0	6.51720542231491e-05	9.77580813347237e-05	3.25860271115746e-05	0	3.25860271115746e-05	0
